identifiant_de_l_etablissement;nom_etablissement;type_etablissement;statut_public_prive;adresse_1;adresse_2;adresse_3;code_postal;code_commune;nom_commune;code_departement;code_academie;code_region;ecole_maternelle;ecole_elementaire;voie_generale;voie_technologique;voie_professionnelle;telephone;fax;web;mail;restauration;hebergement;ulis;apprentissage;segpa;section_arts;section_cinema;section_theatre;section_sport;section_internationale;section_europeenne;lycee_agricole;lycee_militaire;lycee_des_metiers;post_bac;appartenance_education_prioritaire;greta;siren_siret;fiche_onisep;position;type_contrat_prive;libelle_departement;libelle_academie;libelle_region;coordx_origine;coordy_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;code_type_contrat_prive;pial;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0591946V;Ecole primaire Les Petits Sabots;Ecole;Public;200 rue Wiarde;;59570 OBIES;59570;59441;Obies;059;09;32;1;1;;;;0327399226;;;ce.0591946V@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590441800021;;50.270354021007684, 3.7872501930676608;SANS OBJET;Nord;Lille;Hauts-de-France;756194.1;7019439.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Le Quesnoy;50.270354021007684;3.7872501930676608;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593490Y;;;0592778Z;;;09108;SAMBRE AVESNOIS
0591947W;Ecole primaire du Centre;Ecole;Public;Rue du Centre;;59570 MECQUIGNIES;59570;59396;Mecquignies;059;09;32;1;1;;;;0327395482;;;ce.0591947W@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590396400025;;50.27457447829961, 3.8019798979201287;SANS OBJET;Nord;Lille;Hauts-de-France;757240.7;7019920.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Le Quesnoy;50.27457447829961;3.8019798979201287;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593490Y;;;0592778Z;;;09108;SAMBRE AVESNOIS
0591949Y;Ecole élémentaire RPI 7;Ecole;Public;80 rue de la Mairie;;59670 OCHTEZEELE;59670;59443;Ochtezeele;059;09;32;0;1;;;;0328430243;;;ce.0591949Y@ac-lille.fr;0;0;0;;;;;;;;;;;;;;;21590443400028;;50.81789124258894, 2.4014998112498294;SANS OBJET;Nord;Lille;Hauts-de-France;657741.0;7080323.9;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Wormhout;50.81789124258894;2.4014998112498294;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;059007;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593992U;;;0594358S;;;09105;DUNKERQUE FLANDRE
0591958H;Ecole élémentaire Nelson Mandela;Ecole;Public;8 ruelle des Ecoles;;59264 ONNAING;59264;59447;Onnaing;059;09;32;0;1;;;;0327361648;;;ce.0591958H@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590447500054;;50.38629678472528, 3.595989515317219;SANS OBJET;Nord;Lille;Hauts-de-France;742444.7;7032233.6;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes Bruay;50.38629678472528;3.595989515317219;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590031N;;;0596786F;;;09107;VALENCIENNOIS
0591964P;Ecole élémentaire Joliot-Curie;Ecole;Public;10 RUE JULES ROCH;;59310 ORCHIES;59310;59449;Orchies;059;09;32;0;1;;;;0320646817;;;ce.0591964P@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590449100044;;50.47309784818672, 3.2417501501563475;SANS OBJET;Nord;Lille;Hauts-de-France;717187.3;7041769.1;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Rieulay;50.47309784818672;3.2417501501563475;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590159C;;;0592771S;;;09106;DOUAISIS
0591984L;Ecole primaire Paul Langevin;Ecole;Public;16 rue Pierre Cuvelier;HAMEAU VICOIGNE;59590 RAISMES;59590;59491;Raismes;059;09;32;1;1;;;;0327254426;;;ce.0591984L@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590491300153;;50.403349614354966, 3.457949668278903;SANS OBJET;Nord;Lille;Hauts-de-France;732603.0;7034067.5;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.403349614354966;3.457949668278903;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594408W;;;0592792P;;;09107;VALENCIENNOIS
0591990T;Ecole élémentaire Anne Godeau;Ecole;Public;Rue de l'Usine;;59590 RAISMES;59590;59491;Raismes;059;09;32;0;1;;;;0327478274;;;ce.0591990T@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590491300120;;50.38292496916272, 3.4949204094449464;SANS OBJET;Nord;Lille;Hauts-de-France;735249.3;7031808.3;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.38292496916272;3.4949204094449464;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594408W;;;0592792P;;;09107;VALENCIENNOIS
0592010P;Ecole primaire;Ecole;Public;9 rue de Boheries;;59980 REUMONT;59980;59498;Reumont;059;09;32;1;1;;;;0327751875;;;ce.0592010P@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590498800023;;50.08231301366403, 3.484899740167123;SANS OBJET;Nord;Lille;Hauts-de-France;734741.2;6998326.3;EPSG:2154;Circonscription d'inspection du 1er degré de Cambrai-Le Cateau;50.08231301366403;3.484899740167123;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595337F;;;0592777Y;;;09109;CAMBRESIS
0592022C;Ecole primaire Claudine Huart;Ecole;Public;9 sentier des Ecoles;;59990 ROMBIES ET MARCHIPONT;59990;59505;Rombies-et-Marchipont;059;09;32;1;1;;;;0327273349;;;ce.0592022C@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590505000039;;50.36508075660058, 3.6388098770597304;SANS OBJET;Nord;Lille;Hauts-de-France;745513.3;7029894.3;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes Bruay;50.36508075660058;3.6388098770597304;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590031N;;;0596786F;;;09107;VALENCIENNOIS
0592037U;Groupe scolaire Curie-Jaurès;Ecole;Public;8 rue Jules Watteeuw;;59223 RONCQ;59223;59508;Roncq;059;09;32;1;1;;;;0320942423;;;ce.0592037U@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590508400103;;50.736448978393135, 3.1166496088554596;SANS OBJET;Nord;Lille;Hauts-de-France;708249.9;7071092.8;EPSG:2154;Circonscription d'inspection du 1er degré de Tourcoing-Roncq;50.736448978393135;3.1166496088554596;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0596172N;;;0594521U;;;09104;ROUBAIX TOURCOING
0592067B;Ecole maternelle Alphonse Daudet;Ecole;Public;57 rue de la Conférence;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;0;;;;0320756276;;;ce.0592067B@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590512600235;;50.696592939640276, 3.19354061752224;SANS OBJET;Nord;Lille;Hauts-de-France;713698.8;7066661.8;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Est;50.696592939640276;3.19354061752224;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0593667R;;;0592790M;;;09104;ROUBAIX TOURCOING
0592070E;Ecole maternelle Paul Valéry;Ecole;Public;33 boulevard de Strasbourg;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;0;;;;0320733762;;;ce.0592070E@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590512600631;;50.69525788728898, 3.1869603220132494;SANS OBJET;Nord;Lille;Hauts-de-France;713233.4;7066511.9;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Est;50.69525788728898;3.1869603220132494;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0593667R;;;0592790M;;;09104;ROUBAIX TOURCOING
0592075K;Ecole primaire Legouve;Ecole;Public;46 rue de Soubise;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;1;;;;0320706707;;;ce.0592075K@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21590512600623;;50.68804361695008, 3.1684496881632986;SANS OBJET;Nord;Lille;Hauts-de-France;711924.9;7065705.0;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix Ouest;50.68804361695008;3.1684496881632986;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595167W;;;0596787G;;;09104;ROUBAIX TOURCOING
0592080R;Ecole élémentaire Edouard Vaillant;Ecole;Public;50 rue Edouard Vaillant;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;0;1;;;;0320758339;;;ce.0592080R@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590512600680;;50.67638488496593, 3.1750693604658156;SANS OBJET;Nord;Lille;Hauts-de-France;712396.4;7064406.8;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix Ouest;50.67638488496593;3.1750693604658156;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595167W;;;0596787G;;;09104;ROUBAIX TOURCOING
0592084V;Ecole élémentaire Montesquieu;Ecole;Public;89 rue d'Hem;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;0;1;;;;0320757057;;;ce.0592084V@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590512600342;;50.6813339372558, 3.1794297650795853;SANS OBJET;Nord;Lille;Hauts-de-France;712703.9;7064959.0;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Centre;50.6813339372558;3.1794297650795853;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595167W;;;0592800Y;;;09104;ROUBAIX TOURCOING
0592085W;Ecole primaire Lavoisier;Ecole;Public;8 rue Dupuy de Lôme;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;1;;;;0320826095;;;ce.0592085W@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21590512600326;;50.68210828401691, 3.1813393061128536;SANS OBJET;Nord;Lille;Hauts-de-France;712838.9;7065045.6;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Centre;50.68210828401691;3.1813393061128536;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595167W;;;0592800Y;;;09104;ROUBAIX TOURCOING
0592096H;Ecole primaire Ernest Renan;Ecole;Public;56 rue Beaurewaert;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;1;;;;0320735716;;;ce.0592096H@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21590512600144;;50.68900801111494, 3.1844395186506897;SANS OBJET;Nord;Lille;Hauts-de-France;713056.6;7065815.0;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Centre;50.68900801111494;3.1844395186506897;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595167W;;;0592800Y;;;09104;ROUBAIX TOURCOING
0592102P;Ecole maternelle Lavoisier;Ecole;Public;2 rue Jules Guesde;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;0;;;;0320826066;;;ce.0592102P@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590512600532;;50.68161999226423, 3.1808092999228075;SANS OBJET;Nord;Lille;Hauts-de-France;712801.5;7064991.1;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Centre;50.68161999226423;3.1808092999228075;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0595167W;;;0592800Y;;;09104;ROUBAIX TOURCOING
0592126R;Ecole primaire Jules Ferry;Ecole;Public;31 rue Jean-Baptiste Lebas;;59281 RUMILLY EN CAMBRESIS;59281;59520;Rumilly-en-Cambrésis;059;09;32;1;1;;;;0327375572;;;ce.0592126R@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590520900023;;50.12667902822777, 3.218860520302172;SANS OBJET;Nord;Lille;Hauts-de-France;715666.9;7003181.4;EPSG:2154;Circonscription d'inspection du 1er degré de Cambrai-Sud;50.12667902822777;3.218860520302172;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590228C;;;0593497F;;;09109;CAMBRESIS
0592134Z;Ecole élémentaire René Soetard;Ecole;Public;Rue Marthe Hautebar;;59390 SAILLY LEZ LANNOY;59390;59522;Sailly-lez-Lannoy;059;09;32;0;1;;;;0320021054;;;ce.0592134Z@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590522500029;;50.64847440207883, 3.2226094082234074;SANS OBJET;Nord;Lille;Hauts-de-France;715771.4;7061305.1;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Hem;50.64847440207883;3.2226094082234074;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594632P;;;0595879V;;;09104;ROUBAIX TOURCOING
0592136B;Ecole primaire Antoine De Saint-Exupéry;Ecole;Public;Rue du Stade;;59262 SAINGHIN EN MELANTOIS;59262;59523;Sainghin-en-Mélantois;059;09;32;1;1;;;;0320411492;;;ce.0592136B@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590523300023;;50.58723786047929, 3.1710498044232662;SANS OBJET;Nord;Lille;Hauts-de-France;712133.3;7054472.6;EPSG:2154;Circonscription d'inspection du 1er degré de Lille3-Ronchin;50.58723786047929;3.1710498044232662;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593991T;;;0592787J;;;09103;LILLE EST
0592145L;Ecole élémentaire Marcel Benoist;Ecole;Public;51 rue des Viviers du Clos;;59230 ST AMAND LES EAUX;59230;59526;Saint-Amand-les-Eaux;059;09;32;0;1;;;;0327484892;;;ce.0592145L@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21590526600072;;50.45062444729204, 3.432100353409098;SANS OBJET;Nord;Lille;Hauts-de-France;730733.9;7039323.3;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.45062444729204;3.432100353409098;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594411Z;;;0592792P;;;09107;VALENCIENNOIS
0592147N;Ecole élémentaire Louise Dematte;Ecole;Public;270 route de Lille;;59230 ST AMAND LES EAUX;59230;59526;Saint-Amand-les-Eaux;059;09;32;0;1;;;;0327214748;;;ce.0592147N@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590526600148;;50.44374430788242, 3.4045953081797182;SANS OBJET;Nord;Lille;Hauts-de-France;728781.5;7038546.5;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.44374430788242;3.4045953081797182;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594411Z;;;0592792P;;;09107;VALENCIENNOIS
0592153V;Ecole primaire Georges Wallers;Ecole;Public;20 rue de la Croisette;;59230 ST AMAND LES EAUX;59230;59526;Saint-Amand-les-Eaux;059;09;32;1;1;;;;0327328021;;;ce.0592153V@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21590526600064;;50.43702708554573, 3.451719545028672;SANS OBJET;Nord;Lille;Hauts-de-France;732138.0;7037816.4;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.43702708554573;3.451719545028672;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594411Z;;;0592792P;;;09107;VALENCIENNOIS
0592168L;Ecole primaire;Ecole;Public;Rue des Bouchers;;59440 ST HILAIRE SUR HELPE;59440;59534;Saint-Hilaire-sur-Helpe;059;09;32;1;1;;;;0327579750;;;ce.0592168L@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590534000026;;50.1319058255211, 3.904019633097368;SANS OBJET;Nord;Lille;Hauts-de-France;764705.3;7004112.1;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Fourmies;50.1319058255211;3.904019633097368;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595176F;;;0594516N;;;09108;SAMBRE AVESNOIS
0592173S;Ecole primaire;Ecole;Public;37 rue d'Hondeghem;;59670 STE MARIE CAPPEL;59670;59536;Sainte-Marie-Cappel;059;09;32;1;1;;;;0328405376;;;ce.0592173S@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590536500023;;50.783361319129384, 2.5085095779917657;SANS OBJET;Nord;Lille;Hauts-de-France;665272.7;7076423.2;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Wormhout;50.783361319129384;2.5085095779917657;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593992U;;;0594358S;;;09105;DUNKERQUE FLANDRE
0592174T;Ecole primaire;Ecole;Public;Rue du Maréchal Leclerc;;59213 ST MARTIN SUR ECAILLON;59213;59537;Saint-Martin-sur-Ecaillon;059;09;32;1;1;;;;0327270920;;;ce.0592174T@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590537300027;;50.24849469683193, 3.524329907979966;SANS OBJET;Nord;Lille;Hauts-de-France;737443.3;7016849.4;EPSG:2154;Circonscription d'inspection du 1er degré de Cambrai-Le Cateau;50.24849469683193;3.524329907979966;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593676A;;;0592777Y;;;09109;CAMBRESIS
0592190K;Ecole maternelle Georges Vancauwenberghe;Ecole;Public;Rue Bollengier Cité des cheminots;;59430 DUNKERQUE;59430;59183;Dunkerque;059;09;32;1;0;;;;0683640515;;;ce.0592190K@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590540700049;;51.03310336494283, 2.336560044636833;SANS OBJET;Nord;Lille;Hauts-de-France;653357.4;7104351.4;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Saint Pol;51.03310336494283;2.336560044636833;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590198V;;;0592773U;;;09105;DUNKERQUE FLANDRE
0592193N;Ecole primaire Les Hirondelles;Ecole;Public;29 route de Saint Aubin;;59620 ST REMY CHAUSSEE;59620;59542;Saint-Remy-Chaussée;059;09;32;1;1;;;;0327676209;;;ce.0592193N@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590542300020;;50.17283045730653, 3.874019704986062;SANS OBJET;Nord;Lille;Hauts-de-France;762507.7;7008644.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes Aulnoye;50.17283045730653;3.874019704986062;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0596694F;;;0596785E;;;09108;SAMBRE AVESNOIS
0592209F;Ecole primaire RPI 9;Ecole;Public;18 GRAND'RUE;;59218 SALESCHES;59218;59549;Salesches;059;09;32;1;1;;;;0327264047;;;ce.0592209F@ac-lille.fr;0;0;0;;;;;;;;;;;;;;;21590549800022;;50.20426082100375, 3.5856999069978532;SANS OBJET;Nord;Lille;Hauts-de-France;741862.3;7011954.2;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Le Quesnoy;50.20426082100375;3.5856999069978532;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;059009;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595172B;;;0592778Z;;;09108;SAMBRE AVESNOIS
0592213K;Ecole primaire;Ecole;Public;40 rue de l'Eglise;;59310 SAMEON;59310;59551;Saméon;059;09;32;1;1;;;;0320791671;;;ce.0592213K@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590551400026;;50.47756098724943, 3.3339395947624793;SANS OBJET;Nord;Lille;Hauts-de-France;723739.4;7042290.2;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.47756098724943;3.3339395947624793;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594411Z;;;0592792P;;;09107;VALENCIENNOIS
0592244U;Ecole élémentaire RPI 14;Ecole;Public;67 GRAND'RUE;;59400 SERANVILLERS FORENVILLE;59400;59567;Séranvillers-Forenville;059;09;32;0;1;;;;0327787295;;;ce.0592244U@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590567000026;;50.1229347319001, 3.278430379061191;SANS OBJET;Nord;Lille;Hauts-de-France;719932.6;7002777.9;EPSG:2154;Circonscription d'inspection du 1er degré de Cambrai-Centre;50.1229347319001;3.278430379061191;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;059014;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593488W;;;0592767M;;;09109;CAMBRESIS
0592249Z;Ecole élémentaire Suzanne Lanoy;Ecole;Public;Rue Anne Godeau;;59450 SIN LE NOBLE;59450;59569;Sin-le-Noble;059;09;32;0;1;;;;0327957053;;;ce.0592249Z@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP;;21590569600062;;50.36120677941496, 3.11734063632611;SANS OBJET;Nord;Lille;Hauts-de-France;708360.9;7029284.9;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Waziers;50.36120677941496;3.11734063632611;Rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590058T;;;0595959G;;;09106;DOUAISIS
0592250A;Ecole primaire Roger Salengro;Ecole;Public;101 avenue Roger Salengro;;59450 SIN LE NOBLE;59450;59569;Sin-le-Noble;059;09;32;1;1;;;;0327957034;;;ce.0592250A@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590569600161;;50.36167283924941, 3.103140118983607;SANS OBJET;Nord;Lille;Hauts-de-France;707349.0;7029335.4;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Waziers;50.36167283924941;3.103140118983607;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590058T;;;0595959G;;;09106;DOUAISIS
0592266T;Ecole primaire La Ruche - Mercier;Ecole;Public;29 bis rue de Clairfayts;;59740 SOLRE LE CHATEAU;59740;59572;Solre-le-Château;059;09;32;1;1;;;;0327561291;;;ce.0592266T@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21590572000037;;50.17238341326743, 4.095839897490039;SANS OBJET;Nord;Lille;Hauts-de-France;778371.5;7008792.9;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Jeumont;50.17238341326743;4.095839897490039;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593681F;;;0592803B;;;09108;SAMBRE AVESNOIS
0592270X;Ecole maternelle Paul Eluard;Ecole;Public;Place Victor Hugo;;59490 SOMAIN;59490;59574;Somain;059;09;32;1;0;;;;0327906377;;;ce.0592270X@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590574600057;;50.36196822401178, 3.284029786373723;SANS OBJET;Nord;Lille;Hauts-de-France;720237.7;7029399.9;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Rieulay;50.36196822401178;3.284029786373723;Rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590248Z;;;0592771S;;;09106;DOUAISIS
0592286P;Ecole primaire Les P'tits géants;Ecole;Public;2 place Jean Ruyssen;;59189 STEENBECQUE;59189;59578;Steenbecque;059;09;32;1;1;;;;0328436122;;;ce.0592286P@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590578700028;;50.673640164027894, 2.4852605132787273;SANS OBJET;Nord;Lille;Hauts-de-France;663550.3;7064206.0;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque-Hazebrouck;50.673640164027894;2.4852605132787273;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590103S;;;0592776X;;;09105;DUNKERQUE FLANDRE
0592288S;Ecole primaire Pierre Dewaele;Ecole;Public;2 bis impasse de l'Ecole;;59380 STEENE;59380;59579;Steene;059;09;32;1;1;;;;0328621320;;;ce.0592288S@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590579500021;;50.95175779667334, 2.3696910025595206;SANS OBJET;Nord;Lille;Hauts-de-France;655614.2;7095263.3;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque-Bergues;50.95175779667334;2.3696910025595206;Numéro de rue;1965-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595595L;;;0595539A;;;09105;DUNKERQUE FLANDRE
